C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_55_850.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_55_850.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_55_850.jpg, 0, 0, 0, 8.256303E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_55_960.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_55_960.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_55_960.jpg, 0, 0, 0, 8.281158E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_56_061.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_56_061.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_56_061.jpg, 0, 0, 0, 8.268826E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_56_163.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_56_163.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_56_163.jpg, 0, 0, 0, 8.335173E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_56_273.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_56_273.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_56_273.jpg, 0, 0, 0, 8.224925E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_56_376.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_56_376.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_56_376.jpg, 0, 0, 0, 8.234825E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_56_477.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_56_477.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_56_477.jpg, 0, 0, 0, 8.253627E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_56_579.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_56_579.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_56_579.jpg, 0, 0, 0, 8.266977E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_56_681.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_56_681.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_56_681.jpg, 0, 0, 0, 8.298893E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_56_783.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_56_783.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_56_783.jpg, 0, 0, 0, 8.255793E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_56_890.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_56_890.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_56_890.jpg, 0, 0, 0, 8.268639E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_56_991.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_56_991.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_56_991.jpg, 0, 0, 0, 8.216024E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_57_092.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_57_092.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_57_092.jpg, 0, 0, 0, 8.215036E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_57_200.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_57_200.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_57_200.jpg, 0, 0, 0, 8.20401E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_57_307.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_57_307.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_57_307.jpg, 0, 0, 0, 8.194698E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_57_415.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_57_415.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_57_415.jpg, 0, 0, 0, 8.246785E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_57_530.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_57_530.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_57_530.jpg, 0, 0.3373764, 0, 0.2636318
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_57_639.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_57_639.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_57_639.jpg, 0, 0.6371537, 0, 0.8300204
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_57_748.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_57_748.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_57_748.jpg, 0, 0.9935934, 0, 2.044414
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_57_852.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_57_852.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_57_852.jpg, 0, 1, 0, 3.207172
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_57_957.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_57_957.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_57_957.jpg, 0, 1, 0, 4.382545
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_58_060.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_58_060.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_58_060.jpg, 0, 1, 0, 5.775518
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_58_166.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_58_166.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_58_166.jpg, 0, 1, 0, 6.924053
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_58_272.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_58_272.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_58_272.jpg, 0, 1, 0, 8.06144
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_58_376.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_58_376.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_58_376.jpg, 0, 1, 0, 9.187781
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_58_479.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_58_479.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_58_479.jpg, 0, 1, 0, 10.30309
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_58_584.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_58_584.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_58_584.jpg, 0, 1, 0, 11.72526
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_58_689.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_58_689.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_58_689.jpg, 0, 1, 0, 12.70213
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_58_793.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_58_793.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_58_793.jpg, -0.1133949, 1, 0, 13.85536
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_58_893.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_58_893.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_58_893.jpg, -0.04061821, 1, 0, 14.77159
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_58_995.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_58_995.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_58_995.jpg, 0, 1, 0, 15.92951
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_59_100.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_59_100.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_59_100.jpg, 0, 1, 0, 16.9337
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_59_206.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_59_206.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_59_206.jpg, -0.0952392, 1, 0, 18.19501
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_59_314.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_59_314.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_59_314.jpg, -0.06224943, 1, 0, 19.208
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_59_422.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_59_422.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_59_422.jpg, 0, 1, 0, 20.4292
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_59_526.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_59_526.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_59_526.jpg, 0, 1, 0, 21.42563
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_59_628.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_59_628.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_59_628.jpg, -0.0572838, 1, 0, 22.42372
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_59_737.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_59_737.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_59_737.jpg, -0.2323215, 1, 0, 23.355
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_59_851.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_59_851.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_59_851.jpg, 0, 1, 0, 24.51988
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_39_59_957.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_39_59_957.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_39_59_957.jpg, 0, 1, 0, 25.48031
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_40_00_063.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_40_00_063.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_40_00_063.jpg, 0, 1, 0, 26.62132
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_40_00_167.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_40_00_167.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_40_00_167.jpg, 0, 1, 0, 27.56186
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_40_00_268.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_40_00_268.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_40_00_268.jpg, -0.301335, 1, 0, 28.44773
C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\center_2019_09_24_10_40_00_368.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\left_2019_09_24_10_40_00_368.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data\IMG\right_2019_09_24_10_40_00_368.jpg, 0, 1, 0, 29.35303
